class_desc,class,zipcode,res,comm,units,landarea,grossarea,yearbuilt,price
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1920,0
34 THEATRES,34,11201,0,2,2,18955,21735,1977,0
02 TWO FAMILY DWELLINGS,2,11217,2,1,3,2500,9500,1920,0
08 RENTALS - ELEVATOR APARTMENTS,8,11201,826,7,833,34336,869066,2014,0
08 RENTALS - ELEVATOR APARTMENTS,8,11201,105,1,106,7491,91981,2015,0
08 RENTALS - ELEVATOR APARTMENTS,8,11217,750,5,755,52705,662532,2014,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2012,0
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2018,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2007,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2007,0
13 CONDOS - ELEVATOR APARTMENTS,13,11217,1,0,1,0,0,2015,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,2014,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1926,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1926,0
14 RENTALS - 4-10 UNIT,14,11201,3,1,4,2174,2898,1915,0
21 OFFICE BUILDINGS,21,11201,0,1,1,46367,54233,1908,0
22 STORE BUILDINGS,22,11201,0,4,4,6000,13490,1920,0
22 STORE BUILDINGS,22,11201,0,8,8,28042,114000,1924,0
31 COMMERCIAL VACANT LAND,31,11217,0,0,0,9589,0,1920,0
31 COMMERCIAL VACANT LAND,31,11217,0,0,0,16682,0,1967,0
31 COMMERCIAL VACANT LAND,31,11217,0,0,0,12240,0,1928,0
31 COMMERCIAL VACANT LAND,31,11217,0,0,0,1198,0,1920,0
31 COMMERCIAL VACANT LAND,31,11217,0,0,0,3093,0,1920,0
33 EDUCATIONAL FACILITIES,33,11217,0,1,1,17500,39550,1920,0
33 EDUCATIONAL FACILITIES,33,11217,,,,,,,0
43 CONDO OFFICE BUILDINGS,43,11201,0,1,1,0,0,1900,0
46 CONDO STORE BUILDINGS,46,11201,0,1,1,0,0,1930,0
05 TAX CLASS 1 VACANT LAND,5,11201,0,0,0,1766,0,,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1902,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1902,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1950,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1950,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1950,0
10 COOPS - ELEVATOR APARTMENTS,10,11201,,,,,,1950,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,0
13 CONDOS - ELEVATOR APARTMENTS,13,11201,1,0,1,0,0,1800,0
29 COMMERCIAL GARAGES,29,11201,0,0,0,2204,0,,0
30 WAREHOUSES,30,11201,0,1,1,13283,251222,1909,0
41 TAX CLASS 4 - OTHER,41,11201,0,1,1,96700,942992,1961,0
01 ONE FAMILY DWELLINGS,1,11219,1,0,1,2000,1180,1910,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1742,1274,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1600,2112,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1600,1916,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1300,1000,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2000,1470,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2400,1888,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1200,1200,1945,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2000,2128,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,4842,3674,1960,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1950,1632,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2500,1644,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,1,2,2052,2914,1931,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2000,1376,1925,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,12000,4860,1905,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,4000,2016,1920,0
01 ONE FAMILY DWELLINGS,1,11228,1,1,2,1600,2400,1931,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1600,1528,1920,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1500,1242,1920,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1325,1458,1920,0
01 ONE FAMILY DWELLINGS,1,11228,1,1,2,2000,2400,1931,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,4433,2292,1980,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,1800,1296,1915,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,7200,3065,1930,0
01 ONE FAMILY DWELLINGS,1,11228,1,0,1,2217,1464,1910,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2500,3300,1925,0
02 TWO FAMILY DWELLINGS,2,11219,2,1,3,1600,4200,1931,0
02 TWO FAMILY DWELLINGS,2,11219,2,1,3,1600,2800,1931,0
02 TWO FAMILY DWELLINGS,2,11219,2,1,3,1600,2800,1931,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,1800,1864,1925,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,4000,2100,1920,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2574,2900,1925,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,4000,1910,1915,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,4000,1910,1915,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2000,2816,1920,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,3150,2680,1925,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2589,2676,1920,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,1800,1600,1915,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,1750,2375,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2021,2731,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2080,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,3017,2600,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2250,3575,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,3210,1899,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,4417,3751,1899,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,4417,3751,1899,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,1383,2080,1915,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2450,2160,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,1344,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2500,1666,1915,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2800,1788,1925,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2333,3276,1940,0
02 TWO FAMILY DWELLINGS,2,11228,2,1,3,1900,4275,1931,0
02 TWO FAMILY DWELLINGS,2,11219,2,0,2,2000,3000,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2508,3120,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2500,3120,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,1,3,2000,2650,1931,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2030,1945,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2950,2720,1945,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2300,2128,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2730,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2730,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,3120,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,3120,1915,0
02 TWO FAMILY DWELLINGS,2,11228,2,1,3,2000,3000,1931,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2667,2440,1920,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2333,2440,1920,0
02 TWO FAMILY DWELLINGS,2,11228,2,1,3,2000,2800,1931,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2667,2200,1910,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2367,1748,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2900,1748,1930,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2367,2475,1950,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,2000,2400,1945,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,3000,1943,1935,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,6000,2228,1935,0
02 TWO FAMILY DWELLINGS,2,11228,2,0,2,8000,3984,1920,0
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,1950,1990,1930,0
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2500,2600,1925,0
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2000,2915,1970,0
03 THREE FAMILY DWELLINGS,3,11219,3,0,3,2300,2242,1910,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2000,2410,1910,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2800,2604,1940,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,3600,3525,1930,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2500,3600,1920,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,3240,2820,1925,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2550,3480,1930,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2517,2320,1930,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,4000,1980,1930,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,2200,2968,1955,0
03 THREE FAMILY DWELLINGS,3,11228,3,0,3,3200,2024,1925,0
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,2008,0
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,,0
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,,0
04 TAX CLASS 1 CONDOS,4,11219,1,0,1,0,0,1999,0
04 TAX CLASS 1 CONDOS,4,11228,1,0,1,0,0,1992,0
05 TAX CLASS 1 VACANT LAND,5,11228,0,0,0,2000,0,,0
07 RENTALS - WALKUP APARTMENTS,7,11219,5,0,5,2000,4800,1920,0
07 RENTALS - WALKUP APARTMENTS,7,11219,6,0,6,2000,4500,1920,0
07 RENTALS - WALKUP APARTMENTS,7,11219,6,0,6,2000,4500,1920,0
07 RENTALS - WALKUP APARTMENTS,7,11228,5,0,5,2050,4800,1920,0
07 RENTALS - WALKUP APARTMENTS,7,11219,6,0,6,3033,5441,1925,0
07 RENTALS - WALKUP APARTMENTS,7,11219,6,0,6,2967,5441,1930,0
07 RENTALS - WALKUP APARTMENTS,7,11228,4,0,4,3000,2788,1926,0
13 CONDOS - ELEVATOR APARTMENTS,13,11219,1,0,1,0,0,2006,0
13 CONDOS - ELEVATOR APARTMENTS,13,11219,1,0,1,0,0,2006,0
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11219,1,0,1,0,0,,0
15 CONDOS - 2-10 UNIT RESIDENTIAL,15,11219,1,0,1,0,0,,0
16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,16,11219,1,0,1,0,0,2008,0
29 COMMERCIAL GARAGES,29,11219,0,0,0,8805,0,1980,0
44 CONDO PARKING,44,11219,0,1,1,0,0,,0
44 CONDO PARKING,44,11219,0,1,1,0,0,,0
44 CONDO PARKING,44,11219,0,1,1,0,0,2006,0
44 CONDO PARKING,44,11219,0,1,1,0,0,2006,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2500,1144,1910,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1710,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1992,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2925,1134,1992,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1332,1997,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1332,1997,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1759,1296,1999,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1296,2000,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2200,1296,2000,0
01 ONE FAMILY DWELLINGS,1,11207,1,1,2,1716,2456,1930,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2170,1332,2000,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1801,1338,2002,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2036,1338,2002,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2642,1338,2002,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1801,1338,2002,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1801,1338,2002,0
01 ONE FAMILY DWELLINGS,1,11207,1,1,2,2500,2550,1920,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2500,1100,1901,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,3367,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,3325,1116,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1132,1991,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1800,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11208,1,1,2,800,1600,1901,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,3100,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,3200,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1735,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2997,1152,1998,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1801,1134,1992,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2708,1116,1989,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1620,1116,1989,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2500,1400,1901,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1116,1989,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1116,1988,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1116,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1620,1134,1992,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2000,1116,1989,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1134,1990,0
01 ONE FAMILY DWELLINGS,1,11208,1,2,3,1566,2614,1910,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1667,1132,1990,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2000,1400,1925,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2000,2160,1901,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1834,1254,1920,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2000,1360,1920,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1800,1152,1960,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,4000,1200,1970,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,3100,1330,2001,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1967,1482,1920,0
01 ONE FAMILY DWELLINGS,1,11207,1,1,2,1900,2776,1930,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1520,888,1915,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2200,1376,1915,0
01 ONE FAMILY DWELLINGS,1,11208,2,0,2,4000,2398,1925,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1712,1334,2000,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,2000,1792,1920,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1168,1280,1960,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1800,1224,1960,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1710,1260,1960,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1440,1088,1960,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1607,1088,1960,0
01 ONE FAMILY DWELLINGS,1,11207,1,0,1,1504,1088,1960,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2000,1280,1920,0
01 ONE FAMILY DWELLINGS,1,11208,1,1,2,4000,1360,1901,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,2500,1308,1925,0
01 ONE FAMILY DWELLINGS,1,11208,1,0,1,1900,935,1920,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,1200,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2650,1540,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,2340,2005,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2000,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2032,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,1,3,2500,2750,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,1,3,1360,2820,1935,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,2268,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,3000,3004,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,3000,3004,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,1560,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,1560,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,3000,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,1880,1905,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,3000,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2067,1620,2003,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,3040,1935,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2475,3600,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2725,2320,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,3750,1935,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,3750,1935,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2850,2200,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2400,2000,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2242,2160,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2400,2496,2007,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2605,1250,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1875,3825,2005,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2250,1176,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2250,1080,1905,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2250,1584,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1560,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2950,1665,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2500,1504,1899,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,2000,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2250,1584,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3043,3000,2004,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1395,2538,2003,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1550,2700,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1950,1292,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2400,2690,2002,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2400,2690,2002,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1600,2000,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2500,2018,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3000,1643,1899,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1900,2440,2003,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2200,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3375,1840,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1431,2160,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2200,2640,2001,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1800,2056,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1800,2056,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2467,2340,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1875,1764,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,1,3,1260,2240,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2700,3000,2004,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1350,1600,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,1306,1910,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2990,2781,1998,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,2080,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2650,2000,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,3000,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1920,2003,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1750,1190,1930,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2491,2016,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2491,2016,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,2080,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1710,1596,1901,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2328,2400,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2500,2600,2004,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2500,1800,2006,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1993,1530,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1993,1530,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2381,1600,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,5000,2048,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1812,1102,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2136,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1889,1872,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1950,1520,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1950,1520,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,1,3,2152,3300,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1983,2024,1905,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2128,1905,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1725,1148,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2619,2680,2003,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2619,2680,2003,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2724,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1600,2480,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1834,2008,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1540,1632,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2674,2136,1950,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2030,1964,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1240,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1428,1575,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,1,3,1967,3534,1901,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2080,2006,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2500,2170,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2033,2530,1960,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2880,3150,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2120,1910,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2933,3213,1965,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,2100,1930,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2000,1537,1965,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1586,2000,2001,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2413,2000,2002,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3000,2240,2000,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,3123,2260,2005,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2317,1938,1920,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1853,1444,1925,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,3120,2112,1899,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,3500,2000,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,1979,3042,2008,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2000,2124,1925,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2400,2560,1925,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,4000,1920,1920,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2050,1840,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,2550,1944,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1710,1938,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1800,1944,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1900,1944,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1605,1836,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,1783,1836,1960,0
02 TWO FAMILY DWELLINGS,2,11207,2,0,2,3400,1716,1970,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2900,2880,1997,0
02 TWO FAMILY DWELLINGS,2,11208,2,0,2,2800,2910,2004,0
